Station,Name,State,Latitude,Longitude,MTS Jan,MTS Feb,MTS Mar,MTS Apr,MTS May,MTS Jun,MTS Jul,MTS Aug,MTS Sep,MTS Oct,MTS Nov,MTS Dec,Events Jan,Events Feb,Events Mar,Events Apr,Events May,Events Jun,Events Jul,Events Aug,Events Sep,Events Oct,Events Nov,Events Dec,MinTemp Jan,MinTemp Feb,MinTemp Mar,MinTemp Apr,MinTemp May,MinTemp Jun,MinTemp Jul,MinTemp Aug,MinTemp Sep,MinTemp Oct,MinTemp Nov,MinTemp Dec
USC00023190,FOUNTAIN HILLS,AZ,33.6028,-111.7131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5,44.5,48.6,54.7,63.3,71,77.6,77.7,72.1,61.1,49.5,42
USC00023393,GILA BEND,AZ,32.9481,-112.7131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.1,44.1,48.6,54.4,62.8,71.1,79.7,79.6,72.8,59.3,47.5,40.3
USC00023505,GLOBE,AZ,33.3767,-110.7711,0,1.2,0,0,0,0,0,0,0,0,0,0.5,0,0.2,0,0,0,0,0,0,0,0,0,0.2,31.1,33.7,38.5,43.4,50.9,59.7,66.7,64.9,59,48.3,37.9,30.8
USC00023596,GRAND CANYON NP 2                  HCN,AZ,36.0528,-112.1503,12.7,9.9,8.5,4.2,0.3,0,0,0,0,0.7,4.7,8.6,3.4,2.7,2.8,1.2,0.1,0,0,0,0,0.3,1.5,2.6,18.3,20.6,24.5,29.1,36,42.9,50.5,50,43.3,33.1,24.4,18.4
USC00023668,GREEN VALLEY,AZ,31.8931,-110.9978,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.3,39.4,44.2,51.2,59.4,67.7,73,71.2,66.3,54.8,42.6,36.5
USC00023683,GREER,AZ,34.0219,-109.4519,21.5,21.4,15,5.1,0.7,0.1,0,0,0,1.4,8.8,19.7,4.6,4.3,3.6,1.8,0.3,0.1,0,0,0,0.5,2.4,3.8,13,15.3,19.6,25.3,32.5,39.7,45.8,45.3,39.4,29.7,20.3,13.4
USC00024053,HILLSIDE 4 NNE,AZ,34.47,-112.8881,0.5,1.7,0.5,0,0,0,0,0,0,0,0,0.3,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0.1,26.4,29.4,31.9,36.8,42.6,49.5,61.8,62,53,40.8,30.7,25.1
USC00024089,HOLBROOK                           HCN,AZ,34.9094,-110.1544,1.3,0.8,0.6,0.3,0,0,0,0,0,0,0.7,1.8,0.6,0.5,0.4,0.1,0,0,0,0,0,0,0.4,0.8,21.1,24.7,30.1,36.6,45.3,53.2,61.5,60.6,52.3,40,28.4,21.4
USC00024453,JEROME,AZ,34.7522,-112.1114,1.7,1,2.2,1.3,0,0,0,0,0,0,0.4,1.2,0.6,0.5,0.7,0.3,0,0,0,0,0,0,0.1,0.2,35.1,36.6,40.6,47.1,55.9,65.1,68.7,67.2,62.2,52.7,42,35.1
USC00024675,KITT PEAK,AZ,31.96,-111.5972,1.7,3.4,2.9,1,0,0,0,0,0,0.3,0.3,2,0.7,0.8,0.7,0.4,0,0,0,0,0,0,0.1,0.6,34.5,35,37.4,42.5,50.5,59.6,61.8,60.6,58.3,49,40.7,34.6
USC00024702,KOFA MINE,AZ,33.2742,-113.9653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.1,49.8,53.5,58.8,66.4,74.5,80.1,79.4,75,65.2,55,47.3
USC00024761,LAKE HAVASU CITY,AZ,34.5031,-114.3603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.7,46.8,51.8,59.2,68.9,77,84.5,83.8,75.4,62.4,51,43
USC00024829,LAVEEN 3 SSE,AZ,33.3369,-112.1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.4,44.9,49.2,55.4,64.5,73,80.2,79.1,72.3,60,48.6,41.4
USC00024849,LEES FERRY                         HCN,AZ,36.8644,-111.6022,0,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0.1,0.2,28,32.2,39.6,47.6,57.2,66.6,72.9,70.2,61.4,48.5,36.9,28.5
USC00024977,LITCHFIELD PARK,AZ,33.4992,-112.3631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.9,45.1,50,55.7,63.8,72,79.5,79,71.8,59.4,47.9,40.9
USC00025129,LUKACHUKAI,AZ,36.4192,-109.2269,1.5,1.3,0,0,0,0,0,0,0,0,0.1,0,0.4,0.2,0,0,0,0,0,0,0,0,0.1,0,18.8,23.2,29.2,35.2,44.1,52.8,58.6,57.8,50.1,39,27.9,19.9
USC00025270,MARICOPA 4 N,AZ,33.1139,-112.0303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.1,39.3,44,50.1,59.3,68.1,76.9,76.3,68,54.1,41.7,34.8
USC00025412,MC NARY 2N,AZ,34.1142,-109.8589,16.8,16.5,13.8,4.7,0.5,0,0,0,0,2.1,6.1,12.6,4.3,4.3,3.8,1.7,0.1,0,0,0,0,0.6,2,3.8,19.8,21.9,25.2,30.3,38,45.8,51.8,51,45.1,35.5,26.6,20
USC00025512,MIAMI                              HCN,AZ,33.4044,-110.87,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,35.6,38.1,42.4,49.1,58.1,66.9,71.9,70.2,64.7,53.6,42.7,35.3
USC00025635,MONTEZUMA CASTLE NM,AZ,34.6106,-111.8381,0,0.4,0,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0,0,0,0,0,0,0,0,0.1,26.8,30.2,35.4,40.8,48.3,55,64.3,63.6,55.5,43.5,32.4,26.2
USC00025665,MONUMENT VALLEY,AZ,36.9853,-110.12,1.1,0.2,0.3,0.2,0,0,0,0,0,0,0.5,2.9,0.3,0.1,0.1,0,0,0,0,0,0,0,0.2,0.7,25.2,28.9,36.1,42,53.5,63.6,68.5,65.3,58.3,45.5,34,25.5
USC00025700,MORMON FLAT,AZ,33.5544,-111.4425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.3,44.4,48.5,55,64.1,72.2,77.3,76.3,72.1,61.9,49.8,43.3
USC00025780,MUND'S PARK,AZ,34.9364,-111.6392,21.7,17.7,14.2,6.4,0.2,0,0,0,0,0.8,3.9,10.8,3.8,3.5,3.1,1.4,0.1,0,0,0,0,0.4,1.1,3.3,15.8,18,22.4,27.3,33.6,38.8,48.6,48.6,41.1,30.4,22.5,15.6
USC00025924,NOGALES 6 N,AZ,31.4553,-110.9681,0.2,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.1,27.8,30.2,34.2,39.3,46.1,55.1,64.6,63.9,56.5,44.3,33.4,27.7
USC00026037,OAK CREEK CANYON,AZ,34.9589,-111.7553,3.5,5.3,4.7,3.2,0,0,0,0,0,0,0.6,1.7,1.1,1.3,1.1,0.4,0,0,0,0,0,0,0.1,0.7,29.3,31,33.9,38.9,46.3,53.5,60.2,59.6,53.5,43.7,35.3,29.6
USC00026119,ORACLE 2 SE,AZ,32.6025,-110.7344,2.9,3.3,2.2,0.9,0,0,0,0,0,0,0.5,2.7,0.9,1,0.6,0.3,0,0,0,0,0,0,0.3,1,35.4,36.9,40.7,46.5,55.9,65.1,68.5,66.9,62.3,52.3,41.8,35
USC00026132,ORGAN PIPE CACTUS NM,AZ,31.9556,-112.8003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3,42.6,46.2,51,58.6,66.4,74.6,73.9,68.4,57.2,46.4,40.2
USC00026180,PAGE,AZ,36.9208,-111.4483,1.4,0.6,0.1,0.1,0,0,0,0,0,0,0.4,0.8,0.6,0.2,0.1,0,0,0,0,0,0,0,0,0.3,27.2,31.2,38.2,45.2,54.5,63.8,70,67.8,59.8,47.5,35.6,27.8
USC00026190,PAINTED DESERT NP,AZ,35.0681,-109.7689,1.5,1.4,0.8,0.5,0,0,0,0,0,0,0.6,0.5,0.6,0.5,0.3,0.1,0,0,0,0,0,0,0.2,0.5,21.6,24.6,30.1,35.4,44.4,52.2,60,59.1,52.1,40.5,29.3,22.1
USC00026250,PARKER                             HCN,AZ,34.1547,-114.2897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.7,45,50.1,56.1,64.7,73,79.6,79.3,72.3,60.6,48.9,41.1
USC00026353,PEARCE - SUNSITES                  HCN,AZ,31.9356,-109.8378,0.8,0.3,0.1,0,0,0,0,0,0,0,0.1,0,0.2,0.2,0,0,0,0,0,0,0,0,0.1,0,28.9,31.9,35.5,41.2,49.6,58.6,64.8,63.2,56.6,45.3,34.8,29
USC00026468,PETRIFIED FOREST NP,AZ,34.7994,-109.885,1,0.5,0.8,0,0,0,0,0,0,0.1,0.4,1.2,0.8,0.2,0.2,0,0,0,0,0,0,0,0.2,0.5,20.7,24.3,29.1,35.3,43.3,51.8,59.5,58.7,51.3,39,27.8,20.5
USC00026471,PHANTOM RANCH,AZ,36.1067,-112.0947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.2,40.2,46.1,52.9,61.7,69.9,74.8,72.3,65.7,54.9,44,36.6
USC00026513,PICACHO 8 SE,AZ,32.6464,-111.4017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,43,47.2,53.9,62.6,71.1,77.8,76.9,71,59.3,47.2,39.3
USC00026601,PINETOP 2E,AZ,34.1239,-109.9219,16.7,16.8,13.9,4.7,0.7,0,0,0,0,2.6,6.7,15.2,4.3,4.1,4.5,2,0.4,0,0,0,0,0.5,2.3,4.1,21.5,24.1,28.7,34.2,40.1,46.8,53,53.7,47,37.1,28.4,21.1
USC00026616,PIPE SPRINGS NATL MON,AZ,36.8586,-112.7386,0.4,1.8,0.7,0.2,0,0,0,0,0,0,0.5,0.4,0.3,0.6,0.2,0,0,0,0,0,0,0,0.2,0.4,22.9,26.2,30.1,35.9,44.8,52.8,60.8,59.6,51.1,39.5,29.2,22.3
USC00026653,PLEASANT VALLEY R S,AZ,34.0989,-110.9442,1.2,2.2,1.9,0.6,0,0,0,0,0,0,0,0.2,0.2,0.5,0.1,0.1,0,0,0,0,0,0,0,0.1,22.2,24.4,27.9,32.2,38.4,45.4,56.1,56.1,47.8,37.4,27,22.1
USC00026716,PORTAL 4 SW,AZ,31.8833,-109.2056,1.4,0.5,0.2,0.1,0,0,0,0,0,0,0.5,1,0.4,0.2,0.1,0,0,0,0,0,0,0,0.1,0.4,23.7,26.3,29.8,35,42,49.5,56,55.2,48.7,39,29.3,23.8
USC00026796,PRESCOTT                           HCN,AZ,34.5706,-112.4322,2.1,4.6,3.6,0.4,0,0,0,0,0,0,0.6,1.4,0.9,0.9,1,0.2,0,0,0,0,0,0,0.2,0.9,23.8,26.4,31,36.9,45,52.8,60.1,58.9,51.3,39.7,29.5,23.4
USC00026840,PUNKIN CTR,AZ,33.8556,-111.3064,0,0.6,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0.2,31.8,35.2,40.6,46.7,54.8,63,71.6,70.7,63.1,50.7,38.8,31.5
USC00026865,QUARTZSITE,AZ,33.665,-114.2272,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3,44.1,49.9,56.7,66.2,74.9,82.1,81.1,73.2,59.7,46.7,38.5
USC00027281,ROOSEVELT 1 WNW                    HCN,AZ,33.6731,-111.1508,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4,38,42.8,49.6,58.7,67.5,72.8,71.6,65.7,54.8,43.2,35.7
USC00027370,SACATON                            HCN,AZ,33.0722,-111.7661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.1,39.8,43.2,50.4,59.1,68.1,76.4,75,67.7,56.1,43.1,35.7
USC00027390,SAFFORD AGRICULTRL CTR             HCN,AZ,32.815,-109.6808,0.2,0.3,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0,0,0,0,0,0,0,0,0,0.1,29.5,32.8,38.3,44.7,53.3,61.9,68.4,67.2,60,48.1,36.2,29.1
USC00027435,SAINT JOHNS                        HCN,AZ,34.5172,-109.4028,1.6,0.8,0.4,0.2,0.1,0,0,0,0,0.4,0.5,3,0.4,0.3,0.2,0.1,0,0,0,0,0,0.1,0.2,0.8,20.1,23.6,29,35.3,44.1,51.8,58.8,57.2,49.7,38.1,27.1,19.5
USC00027480,SAN CARLOS RESERVOIR,AZ,33.1819,-110.5261,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,34.2,37.6,42.2,48.8,58.2,67.3,73.5,72.4,65.7,53.7,41.3,33.8
USC00027488,SANDERS,AZ,35.2239,-109.3222,0.5,1,0.7,0,0.1,0,0,0,0,0,0.1,0.8,0.3,0.3,0.2,0,0,0,0,0,0,0,0.1,0.2,20,23.5,27.3,32.3,39.9,47.5,56.6,57.1,49,37.9,26.9,19.9
USC00027560,SAN SIMON,AZ,32.2714,-109.2256,0.9,0.6,0,0,0,0,0,0,0,0,0.1,0.8,0.2,0.2,0,0,0,0,0,0,0,0,0,0.3,27.7,30.9,35.4,41.2,49.5,58.2,65.3,64.4,58.2,45.6,34.3,27.5
USC00027593,SANTA RITA EXP RANGE,AZ,31.7625,-110.8464,1.4,0.9,0.5,0,0,0,0,0,0,0,0.1,0.5,0.4,0.2,0.2,0,0,0,0,0,0,0,0.1,0.2,39.2,40.9,45,50.2,58,66.2,68.4,66.9,64.5,55.7,45.8,38.9
USC00027619,SASABE,AZ,31.4831,-111.5436,0.1,0.3,0.3,0,0,0,0,0,0,0,0,0.3,0,0.1,0,0,0,0,0,0,0,0,0,0.1,35.8,37.4,40.8,45.1,51.7,60.7,66.8,65.7,61,51.1,41.4,35.5
USC00027708,SEDONA,AZ,34.8956,-111.7644,0.2,0.5,0.2,0.3,0,0,0,0,0,0,0,0.2,0.2,0.3,0.1,0.1,0,0,0,0,0,0,0,0.1,32.5,34.8,38.4,43.7,51.7,60.2,66.3,65.5,59.5,49.6,39.1,31.8
USC00027716,SELIGMAN                           HCN,AZ,35.3322,-112.8797,3,2.4,1.2,0.4,0,0,0,0,0,0.1,0.8,1.9,1.3,0.8,0.5,0.2,0,0,0,0,0,0,0.3,0.8,23.4,25.4,28.8,33.7,40.7,47.9,56.3,55.8,48.2,37.6,28.6,22.6
USC00027855,SHOW LOW AP,AZ,34.2639,-110.0075,4.8,3.5,3.5,1.7,0,0,0,0,0,0.3,1.8,4.9,1.7,1.2,1.1,0.5,0,0,0,0,0,0.1,0.7,1.3,23.1,26.2,30.7,36.2,44.2,52.4,58.6,57.1,51.1,39.9,30.3,23.2
USC00027880,SIERRA VISTA,AZ,31.5553,-110.2847,0.3,0.2,0.2,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,34.2,37.2,41.5,47.1,54.9,63.3,66.3,64.9,60.3,51,40.9,33.9
USC00028012,SNOWFLAKE,AZ,34.5081,-110.0839,2.8,2.7,2.2,0.4,0,0,0,0,0,0.2,1.3,4.1,1.2,0.9,0.8,0.1,0,0,0,0,0,0.1,0.5,1.6,20.9,24.2,28.8,34.5,41.9,49,57.7,56.8,48.9,37.1,27.4,21
USC00028018,SNOWFLAKE 15 W,AZ,34.5,-110.3333,5.3,3.5,2.6,0.7,0,0,0,0,0,0.2,2.5,4.7,1.7,1.3,1.1,0.1,0,0,0,0,0,0.1,0.8,2.1,21.6,24.5,29.6,35.3,43.4,51.5,59.2,57.6,51,39.7,29,21.4
USC00028112,SOUTH PHOENIX,AZ,33.3814,-112.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.2,42.7,46.7,52.1,60.2,67.5,75.5,75.6,69.1,57.2,45.7,39.2
USC00028214,STEWART MOUNTAIN,AZ,33.5575,-111.5358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9,41,45,50.7,59.6,67.7,75.6,74.8,68,56.1,43.8,37.7
USC00028329,SUNSET CRATER NATL MON,AZ,35.3694,-111.5436,14.1,12.9,7.7,4.4,0.6,0,0,0,0,0.9,5.8,17.2,3.8,3.3,2.4,1.3,0.1,0,0,0,0,0.3,1.5,3.2,12.1,15.7,20.7,26.9,34.3,41.3,48.5,46.9,39.4,27.4,18.5,12.1
USC00028348,SUPERIOR,AZ,33.3003,-111.0972,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.5,46.7,49.2,55.8,64.2,73,76.3,75.2,71.4,62.8,51.9,44.4
USC00028396,TACNA 3 NE,AZ,32.7225,-113.9192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.1,41.2,46,51.7,60.3,68,77.6,78,70.4,56.3,43.1,36
USC00028468,TEEC NOS POS,AZ,36.9233,-109.09,0.3,0.8,0.4,0.1,0.1,0,0,0,0,0,0.3,0.5,0.3,0.3,0.1,0.1,0,0,0,0,0,0,0.2,0.2,22.2,27.1,33.2,40.4,49.6,59,65.3,63.2,54.2,42.1,31,22.3
USC00028499,TEMPE ASU,AZ,33.4258,-111.9217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,41.7,45.7,51.8,60.2,67.7,75.3,74.8,68.2,56.4,44.7,37.6
USC00028516,TEMPLE BAR,AZ,36.03,-114.3289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,40.9,47.2,55.2,65.1,74.7,81.7,79.8,70.8,57.5,45,36.9
USC00028619,TOMBSTONE                          HCN,AZ,31.7119,-110.0686,0.4,0.1,0,0,0,0,0,0,0,0,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,35.7,37.9,41.4,47.5,55.3,63.1,66.3,65,61.3,52.2,42.9,36.1
USC00028641,TONOPAH,AZ,33.4203,-112.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.2,41.8,46.1,51.1,61.5,69.1,78.1,77.4,69.3,56.2,45,37.5
USC00028795,TUCSON 17 NW,AZ,32.2542,-111.1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.4,41.7,45.7,52.3,60.8,69.4,74.2,72.4,68.1,57,46.2,39.3
USC00028796,TUCSON CAMP AVE EXP,AZ,32.2817,-110.9442,0.2,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,36.7,39.2,43.7,49.1,57.6,66.4,73.5,72.8,66.7,54,42.2,35.7
USC00028800,TUCSON MAGNETIC OBSY,AZ,32.25,-110.8333,0.2,0.1,0,0,0,0,0,0,0,0,0,0.3,0.1,0.1,0,0,0,0,0,0,0,0,0,0.2,36.7,39.9,43.3,49.1,56.6,66.1,73.1,72.7,66.4,54.4,42.9,36.4
USC00028815,TUCSON WFO                         HCN,AZ,32.2292,-110.9536,0.2,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0.1,41.6,44.2,48.4,54.7,63.5,71.7,75.7,74.6,70.5,59.2,48,40.8
USC00028817,TUCSON U OF A #1,AZ,32.2581,-111.0053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.8,40.5,45,50.4,59,67.5,74.2,73.2,67.7,55.8,44.1,37
USC00028865,TUMACACORI NM,AZ,31.5678,-111.0497,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0,0,0,0,0,0,0,0,0.1,32.1,34.1,37.6,42.6,49.5,58.7,66.3,65.3,58.9,47.8,37.6,31.8
USC00028904,TUZIGOOT,AZ,34.7706,-112.0264,0.5,0.5,0.1,0.2,0,0,0,0,0,0,0.1,0.1,0.2,0.2,0.1,0.1,0,0,0,0,0,0,0,0.1,30.1,33.4,37.6,43.7,51.8,59.7,67,66,58.7,47.3,36.4,29.6
USC00029114,WAHWEAP,AZ,36.9953,-111.4914,0,0.3,0,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0,0,0,0,0,0,0,0,0.1,28.7,32.7,39.5,46.1,55.7,65.1,72.3,70.3,61.8,49.3,37.4,29.1
USC00029156,WALNUT CANYON N.M.,AZ,35.1722,-111.5097,16.7,13.5,9.3,6.1,0.3,0,0,0,0,1,4.7,8.7,3.4,3.3,2.5,1.5,0.1,0,0,0,0,0.3,1.4,2.7,17.2,22.4,26.6,32.7,41.3,49,56.7,54.3,46.6,33.9,26.5,18.3
USC00029158,WALNUT CREEK,AZ,34.9281,-112.8097,0.5,0.5,0.7,0.5,0,0,0,0,0,0,0,0.4,0.1,0.2,0.1,0.1,0,0,0,0,0,0,0,0.1,23.5,25.6,29,33,39.9,46.3,56,55.6,47.2,36.4,27.3,22.2
USC00029271,WHITERIVER 1 SW                    HCN,AZ,33.8214,-109.9839,2.1,0.9,2.4,0.2,0,0,0,0,0,0,0.4,1.2,0.5,0.5,0.3,0.2,0,0,0,0,0,0,0.2,0.4,23.1,25.7,30,34.9,42.2,50.2,57.9,57.1,50.5,39.2,29.7,22.6
USC00029287,WICKENBURG                         HCN,AZ,33.9792,-112.7403,0,0.2,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,33.3,36.2,39.8,44.1,51.7,59.8,70.4,70.2,62.2,49.9,38.6,32.4
USC00029309,WIKIEUP,AZ,34.7061,-113.6136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.8,35.6,38.8,43.3,52.2,59.7,69.1,68.6,60.5,49.2,38.6,32.2
USC00029334,WILLCOX,AZ,32.2553,-109.8369,0.8,1,0.1,0,0,0,0,0,0,0,0.1,0.7,0.3,0.4,0,0,0,0,0,0,0,0,0.1,0.3,28.4,31.2,35,40.2,48.5,57,64.7,63.7,56.5,44.4,33.4,27.5
USC00029359,WILLIAMS                           HCN,AZ,35.2414,-112.1928,19.1,15.8,13.4,5.7,0.1,0,0,0,0,0.6,5.2,13.9,4.1,3.6,3.3,1.6,0,0,0,0,0,0.2,1.3,3.1,23.3,25,28.2,33.4,41.5,49.4,55.1,53.8,48.1,37.9,29.2,23.2
USC00029376,WILLOW BEACH,AZ,35.8686,-114.6611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.2,45.2,50.6,58,66.8,74.1,80.4,79.3,71.8,60.3,49.2,41.2
USC00029410,WINDOW ROCK 4 SW,AZ,35.6169,-109.1244,0.8,2.8,0.7,0.1,0,0,0,0,0,0,0.3,1.4,0.6,0.5,0.2,0.1,0,0,0,0,0,0,0.1,0.5,14.7,18.4,24.6,29.8,38.7,47.7,53.5,52.2,43.6,33.5,22.6,14.7
USC00029542,WUPATKI NM,AZ,35.5247,-111.3703,1.2,0.8,0.4,0.4,0,0,0,0,0,0,0.5,0.7,0.5,0.3,0.1,0.2,0,0,0,0,0,0,0.2,0.5,25.3,29.5,35.4,42.3,51.8,60.8,66.6,64.4,56.9,45,33.4,24.8
USC00029634,YOUNGTOWN,AZ,33.595,-112.3014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.2,45.1,49.5,55.6,64.6,72.6,79.9,79.4,72.6,60.1,48.4,41.1
USC00029645,YUCCA 1 NNE,AZ,34.8775,-114.1344,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.6,41.4,44.9,51,60.2,69.2,77.4,76.1,67.8,55.4,44.7,38.1
USC00029652,YUMA CITRUS STN                    HCN,AZ,32.6114,-114.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.7,43.3,48,52.7,60.3,68,76.5,78,71.5,58.8,47.5,41.2
USC00029656,YUMA QUARTERMASTER DEPOT,AZ,32.7278,-114.6217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.3,46.7,50.3,55.4,62,69,75.8,76.3,69.5,57.9,49.9,43.3
USC00030064,ALICIA 2NNE,AR,35.9308,-91.0547,2.1,1.5,0.9,0,0,0,0,0,0,0,0,0.6,0.5,0.7,0.3,0,0,0,0,0,0,0,0,0.3,27.2,30.8,39.1,48.4,58.9,67.6,71.1,69.3,60,48.8,38.7,30.3
USC00030130,ALUM FORK,AR,34.7961,-92.8417,1.2,1.3,0.2,0,0,0,0,0,0,0,0,0.4,0.3,0.5,0.1,0,0,0,0,0,0,0,0,0.2,28.4,31.2,39.5,48.2,58,65.9,69.5,68.4,61.1,50.1,39.7,30.7
USC00030220,ARKADELPHIA 2 N,AR,34.1433,-93.0589,0.9,0.9,0,0,0,0,0,0,0,0,0,0.1,0.2,0.3,0,0,0,0,0,0,0,0,0,0.1,29.3,33,41.1,48.6,58.5,66.3,69.7,68.6,61.2,49.3,40,32
USC00030240,ARKANSAS POST,AR,34.025,-91.3444,1.4,0.3,0.1,0,0,0,0,0,0,0,0,0.4,0.3,0.1,0,0,0,0,0,0,0,0,0,0.1,33.5,37.3,44.6,53.2,61.9,69.3,72.3,71.1,64.2,53.7,44.7,36
USC00030458,BATESVILLE LVSTK,AR,35.8306,-91.7944,2.9,1.2,0.4,0,0,0,0,0,0,0.1,0,0.9,0.8,0.8,0.2,0,0,0,0,0,0,0,0,0.4,25.8,29.3,37.5,46.1,55.5,63.7,67.9,66.7,58.1,47.3,37.7,28.3
USC00030460,BATESVILLE L&D 1,AR,35.7597,-91.6386,1.4,1.4,0.1,0,0,0,0,0,0,0,0,0.8,0.5,0.7,0.1,0,0,0,0,0,0,0,0,0.3,25,28.3,36.6,45.7,55.9,64.2,68.2,66.7,58.2,46.9,36.6,27.5
USC00030586,BENTONVILLE 4 S,AR,36.3219,-94.215,2.8,2.2,2.3,0,0,0,0,0,0,0,0.1,1.8,0.9,0.8,0.4,0,0,0,0,0,0,0,0.1,0.9,23.5,26.7,34.8,43.5,53.5,62.1,66.3,64.9,56.5,45.1,35.6,25.8
USC00030664,BIG FORK 1 SSE,AR,34.4619,-93.9983,1.1,0.3,0.4,0,0,0,0,0,0,0,0,0.2,0.3,0.2,0.1,0,0,0,0,0,0,0,0,0.1,30,31.9,40.2,48.6,58.3,65.6,69.4,67.5,60.8,50.6,42,31.8
USC00030764,BLAKELY MTN DAM,AR,34.5697,-93.1947,0.4,0.4,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,27.7,30.5,37.5,45,54.5,62.4,65.8,65,57.8,46.9,38.2,30
USC00030798,BLUE MTN DAM,AR,35.1161,-93.6506,1.3,0.9,0.1,0,0,0,0,0,0,0,0,0.5,0.3,0.3,0.1,0,0,0,0,0,0,0,0,0.2,29.6,32.8,40.9,49,58.5,66.3,70,69.1,61.3,50.2,40.6,31.4
USC00030806,BLYTHEVILLE,AR,35.9239,-89.9044,0.7,1.3,0.1,0,0,0,0,0,0,0,0,0.4,0.3,0.6,0,0,0,0,0,0,0,0,0,0.1,29.1,33.1,41.3,51.2,60.8,69,72.3,70.7,62.5,51.4,41.9,32
